gene_name,gene_index,log2FC,p_value,adj_p_value
PDHA1,2228,1.089704,0.03197229764470991,0.07852963918444457
TRAF4,2229,0.35893,0.5670661909941309,0.6638910787531686
CTDSP2,2230,1.135367,0.001657603476678,0.008888998024166962
CHD3,2231,1.074923,0.00011904948261027784,0.001176815783695476
CRIP2,2232,1.47684,0.0013061716802702237,0.0074115461615794
NUDT21,2233,0.56758,0.181690606642601,0.28336658023004135
EPB41L1,2234,-0.093601,0.8529290434248455,0.9164742342248641
ARID1B,2235,1.733395,0.004262651368080018,0.01798939795528167
METAP2,2236,0.954744,0.07807148203284313,0.1530891079455601
ORAI2,2237,1.101877,0.04426541014944112,0.10017355312406713
ATP9A,2238,-0.155992,0.530062879534754,0.6291961673624262
APOL1,2239,0.01388,0.9637392705950736,1.0
TREM1,2240,-0.810286,0.3152686016699875,0.42652477461699245
DUT,2241,0.415369,0.43592090373977965,0.5372585376651485
UQCRC2,2242,0.147225,0.7101164355894877,0.7941195378071463
SCAMP1,2243,0.320746,0.16464727283542335,0.2636362018456032
TGFBR3,2244,2.050455,0.004074033076226413,0.017416027661935347
AIP,2245,0.809397,0.032727075810583046,0.07997471105734266
TNS3,2246,1.227091,0.022685111576175344,0.06120506479899075
C6ORF47,2247,0.67951,0.14370313348293695,0.239959943736746
AKIP1,2248,1.638268,0.007730302297689709,0.027990201353939526
AXL,2249,3.058969,0.00027632568319967946,0.00225760869766383
CCL19,2250,6.382982,7.850880025856467e-10,1.2178754912551044e-07
SLC22A23,2251,-0.857986,0.11100958546782838,0.19688511372899595
RAB11FIP1,2252,-1.159588,0.0822428030669492,0.1589430511302694
F11R,2253,-0.472775,0.34265850885316573,0.44296032040132666
UBE2W,2254,0.132444,0.8436951904950163,0.9083098194114013
APRT,2255,1.084698,0.007423764317348374,0.02713965129264805
HINT1,2256,1.08555,0.06692094605695531,0.13633818924107763
GTF2H1,2257,1.220272,0.0026269506233894406,0.012613726392937064
FCHSD1,2258,0.580218,0.16803900627867008,0.2673858485669075
YPEL3,2259,-0.758251,0.12193896188549994,0.2113787495034082
DCAF5,2260,0.633764,0.20784657333777457,0.3134403966111066
EIF3L,2261,1.424467,0.0005222613315165516,0.003684813443476334
CLPP,2262,1.817514,0.017534194146269614,0.05046620290367533
ARL6IP5,2263,1.778704,0.005278754707336328,0.0211375500994376
HECTD3,2264,0.819311,0.11959818979526786,0.20842140089841416
CNN3,2265,3.887108,4.629598608160818e-06,9.692637851155821e-05
NDUFA6,2266,1.217553,0.030189967793576505,0.07534488921981894
USP12,2267,0.832912,0.21399766202549567,0.3206059269630639
COPRS,2268,2.115849,0.0009572430631351566,0.005831251184598641
GJB1,2269,-0.958101,0.16917176707288062,0.26845372397123
PPP1R12B,2270,1.792477,0.02956852459069457,0.07414146658537275
HNRNPLL,2271,2.172457,5.372537788752669e-05,0.000648556170197404
POFUT1,2272,0.699321,0.0008120528438050334,0.005130934277037512
EEF1A1,2273,1.443416,0.008735181349783076,0.030453337068143047
CBX6,2274,2.654887,0.00021146995773183426,0.0018434378925994987
MAPK1IP1L,2275,0.412596,0.43656827197990833,0.5379217916240023
COL7A1,2276,0.864817,0.2649809981932698,0.37749588874145695
SULT1C2,2277,-1.248716,0.15017256984598704,0.24822131038978024
CDH17,2278,-0.542763,0.5566433495963488,0.6546731914749966
FBH1,2279,0.496056,0.24479565487773786,0.35482042353931087
TXNDC9,2280,0.510252,0.018322494183325152,0.052148433676060216
HMGN4,2281,0.389653,0.46843678350693185,0.5692863650305966
DPP9,2282,1.103432,0.0777864499974367,0.15268216114371827
CAP1,2283,0.468923,0.3794723928505245,0.4810598200722271
CD248,2284,4.673234,1.0786505244897486e-06,3.1495473257017494e-05
LAMA5,2285,0.606213,0.33272951219133506,0.4327317793434019
SSB,2286,0.529262,0.05569064111175437,0.11876707066556835
CAPRIN1,2287,0.913913,0.144060605672897,0.24028542621124208
RTL8A,2288,2.212086,0.0008120249786645351,0.005130934277037512
KIAA1522,2289,-0.42615,0.4481749501439237,0.5492690326446749
KAT7,2290,0.151125,0.6814728337360214,0.7685440664853945
DOT1L,2291,0.419268,0.41235292718345906,0.5138371295661813
ECE1,2292,0.641201,0.12138789786102794,0.21057171574888714
EPB41L4A-AS1,2293,2.172508,0.00107229435931467,0.006355973365745066
GOLPH3L,2294,0.070902,0.9210816119585468,0.9715116100697513
CASP1,2295,0.156421,0.7706853896944272,0.846713855809163
ZNFX1,2296,0.30926,0.14900537927426388,0.24668529219178761
PSD4,2297,0.425974,0.41898787064548026,0.5204918367858381
PFDN6,2298,0.434124,0.4214699929771777,0.5231134840070168
DVL3,2299,1.253107,0.022187887759561004,0.06033451714991185
FBXW5,2300,0.844605,0.05285163594574123,0.11419500765157359
TAF1B,2301,0.926898,0.059014974410527526,0.12417985333420797
POLR2H,2302,0.104114,0.7811899231465803,0.8563626322306995
PYM1,2303,1.10043,0.02499038557473821,0.06571484065775726
KHDC4,2304,0.903903,0.12027705171645836,0.209289718765761
FRS2,2305,1.993737,0.0014047283099058263,0.007833159477343529
CASZ1,2306,-1.003065,0.10746111028843146,0.19224090174114367
APOE,2307,3.187686,0.0008029314398356337,0.005089515413050231
LSM12,2308,1.603425,0.03918001626188693,0.09164021137070334
SSC5D,2309,5.471994,9.805430394973805e-08,4.953250877214844e-06
USP7,2310,0.773949,0.06219196693614773,0.1290273736951397
TSEN15,2311,0.41582,0.3265757201211029,0.42652477461699245
TESK1,2312,0.943955,0.03142374722230284,0.07753186384217303
ALG2,2313,1.157984,0.04488919124862303,0.10115085860564135
GNPTG,2314,1.440117,0.00581164585007183,0.022669981923185468
ATP5MF,2315,0.526383,0.07761611638538095,0.1524693497764872
PWP2,2316,0.682678,0.1699800788611092,0.26928092100697265
SPRR1A,2317,-0.86267,0.41390621590827226,0.515446672541648
CLPX,2318,0.632093,0.20822986372637364,0.3139703463396056
PRDX6,2319,1.446163,0.06456276394562728,0.1327576466436492
CHKA,2320,0.214945,0.7032288237578598,0.7882516532119707
C11ORF1,2321,1.015954,0.07381276113594691,0.14644362609660524
ADIPOR2,2322,-0.303696,0.4394874688787487,0.5407408583799793
MUC16,2323,1.445916,0.19842172793094018,0.30258583961355
LRP5,2324,0.798125,0.17682383267063642,0.27736984051003744
ZNF417,2325,-0.442574,0.5857459262478508,0.6809905442774304
RAF1,2326,-0.196519,0.7401229926331427,0.8211963887061019
SLC29A1,2327,2.607812,0.0006689773247391352,0.004435976917469096
RAB10,2328,0.993223,0.09812693612754468,0.17994962009203738
H2AFX,2329,0.17409,0.6918558281378775,0.7777160601474565
PAPOLA,2330,0.769482,0.15669019810104964,0.2565832925599517
PPT1,2331,1.538282,0.009975360132188875,0.03361457293283277
SNAP23,2332,0.762605,0.16588580834545683,0.2651185454866427
VPS36,2333,1.583335,0.008876608309609114,0.030826381157695953
ZNF544,2334,0.70801,0.3579134332815126,0.45861805197262306
ARFGAP1,2335,1.080122,0.03741589213555369,0.08843797132124094
USP36,2336,1.968701,0.009301333575615509,0.03191875505542608
CDCP1,2337,-0.656051,0.11854907700559646,0.2069592703666155
PSMD7,2338,-0.028035,0.9420629755861119,0.987106833423146
MX2,2339,0.476397,0.4372974446680732,0.5387191694225681
SLC12A4,2340,2.568365,0.0005897968380586539,0.004040190370860063
IQSEC1,2341,0.880089,0.12381571345464654,0.21389805075148993
NEO1,2342,1.785238,0.0021152114959275313,0.010715294852473205
NDUFA10,2343,0.312434,0.4384382774316179,0.5397533277310694
PIGG,2344,1.136497,0.043688337211430665,0.09922307607062301
DAD1,2345,0.597804,0.26171068860805935,0.37394562491060174
AGFG1,2346,-0.281857,0.5801013803284566,0.6760871565221795
PCED1A,2347,1.246443,0.013455819361382642,0.0416596592181737
SCAF8,2348,0.669035,0.11074110940718132,0.19651509605754633
FAM162A,2349,0.909023,0.0963757934730649,0.17746798798264052
OSBPL3,2350,0.609139,0.12054350995655848,0.20964227486353798
NSA2,2351,0.578781,0.20613015346409524,0.3116391799091505
CSRNP1,2352,1.589276,0.023106669649500984,0.062002791986491265
ZNF710,2353,0.307081,0.5633654686917067,0.660528661470887
MAP7D1,2354,1.51261,0.005830171127243476,0.02271760312061387
LAMP2,2355,0.710312,0.09804951716283249,0.17984112630341337
SS18L1,2356,0.501582,0.45645949661968244,0.5574453597138832
ITPRIP,2357,2.800409,0.002585024407016847,0.012473075151270855
SLC28A3,2358,0.168324,0.8362614365197399,0.9019125224220415
TNRC6C,2359,1.515611,0.004721532797960408,0.019423362396309304
TOP2B,2360,0.217321,0.559142327183884,0.6568672026147704
SEPTIN7,2361,0.84732,0.1022861277947416,0.185521911589413
ZDHHC3,2362,0.092568,0.8640152589753237,0.9254588494031888
SFPQ,2363,0.623541,0.10340292242113575,0.18692796610559692
C2,2364,1.591684,0.041874464696077994,0.09634109879451508
AAGAB,2365,0.625449,0.265144664896755,0.37767443013021257
ACSS2,2366,-0.630613,0.11011012096881462,0.19562444703820153
APP,2367,1.411263,0.017753368717588848,0.0509852940386615
TPD52,2368,-0.51771,0.42437963182163896,0.5258965358232551
SDAD1,2369,0.568999,0.35034109848049366,0.45070327681626
SLC45A4,2370,-1.612758,0.0010573452876161188,0.00628948052878175
CTNNBL1,2371,0.832013,0.03265919531135852,0.07986827294303303
CARD10,2372,0.045729,0.9192131740480038,0.9701301088508987
ALAS1,2373,0.149776,0.7575814274709691,0.8360470368925366
ZNRF1,2374,1.570233,0.017001496807689438,0.04926609459232449
SYS1,2375,0.335633,0.6288407984317068,0.7211591227605249
DMAP1,2376,0.618925,0.2627549564798138,0.3751626393444739
CPPED1,2377,0.393454,0.5435852411848177,0.6421557271418192
MCM7,2378,0.228645,0.7138670567122077,0.7974085663257473
TRAPPC4,2379,0.184571,0.7597387612313867,0.8379115117852293
MCAM,2380,6.309422,2.6244221927876754e-08,1.8269873363996465e-06
ID2,2381,0.689052,0.09964212858549679,0.18205041039255052
UBE2K,2382,0.70496,0.27348087818225203,0.38705790404522233
SLC8B1,2383,0.703361,0.0010087443142146454,0.006066611539291258
SEPTIN8,2384,2.593606,0.00043964971305876076,0.0032300235566700675
RGCC,2385,3.102198,0.0002407222083894925,0.002040648979122802
PCIF1,2386,1.432874,0.01146684797841145,0.0370220209804464
FAM32A,2387,0.597299,0.017397429502157304,0.05021301003083791
POLR2C,2388,0.528611,0.13338052351174476,0.22650889524221043
BRCC3,2389,0.223993,0.266119029309378,0.37878845433307246
LSM6,2390,0.688271,0.19114021542788587,0.2943066341652817
F8A2,2391,1.232456,0.0630613351548338,0.13036425644127814
HLA-DMB,2392,2.167228,0.0001746360445308097,0.0015935640172772031
HIST1H1C,2393,1.267518,0.017472833981041477,0.05034844262988125
MGST3,2394,0.358116,0.09477785690952076,0.17535861748445422
PPP1CA,2395,0.579256,0.16195452601851892,0.2616586942013155
PPP4R3B,2396,0.102021,0.6597121015646528,0.7490627694614272
PAPSS1,2397,1.003916,0.013031045355142247,0.04069480399635267
FKBP10,2398,4.243902,1.0990312437643814e-05,0.00018926586130596222
TRIM14,2399,0.807258,0.007821610004554037,0.02821709186956951
ITPRID2,2400,0.441229,0.43117972106307145,0.5324477676233904
ATP5ME,2401,1.351826,0.011369289541589719,0.036797498481823405
SLC6A14,2402,-1.448101,0.12109309645741567,0.21020839662591825
TST,2403,0.492236,0.336867014275566,0.4370220629687163
BNIP2,2404,-0.21079,0.6859860125281989,0.7726608217264905
TNK2,2405,0.470234,0.23659857964303402,0.34594245343234475
PPP5D1,2406,1.631112,0.005643241500738252,0.02219998019290022
TUBB,2407,1.113145,0.0316948905458221,0.07805262983040515
RIPK2,2408,0.577543,0.02386024277455616,0.06345446043487188
CERS5,2409,1.661367,0.0019231514881760084,0.009954810159893732
EDIL3,2410,3.748498,1.0336985428019087e-05,0.00018070004429228398
ALCAM,2411,0.749105,0.063656054464566,0.1313072792738517
ECHDC1,2412,0.426631,0.4250270361904869,0.5265001031180069
R3HDM4,2413,-0.334211,0.5982934086461383,0.6928610497553973
BCKDHA,2414,1.122166,0.0049980283279586705,0.02026400251298906
RREB1,2415,1.425924,0.05314122049906386,0.11466979025761853
KDSR,2416,1.020062,0.0443885275970667,0.10041009503326402
IGHV2-5,2417,5.048977,4.34759268371399e-06,9.284125689337284e-05
PSMA6,2418,0.393309,0.05815177591943104,0.12286455589199245
SCAP,2419,0.723323,0.04336693473584372,0.09873708323481535
ARL3,2420,2.225893,0.0027743430994766473,0.013082176496598713
FRY,2421,1.129453,0.11330729072417695,0.19993434254876938
C1QB,2422,4.002747,3.7085196735439835e-06,8.181584108453529e-05
SLC25A25,2423,1.961953,0.002286193082599436,0.01134385794925635
AGPS,2424,1.26379,0.06187958711071721,0.1285270292135086
ZNF791,2425,0.732065,0.14784082606095222,0.24508684905981315
HMBOX1,2426,0.49533,0.45064104060649335,0.5514677396725589
ANPEP,2427,-0.412159,0.656307080034294,0.7460134885619448
ETFA,2428,1.662351,0.028669378613429615,0.07255175697664443
DTNBP1,2429,1.247382,0.013286151810596206,0.04124652959668387
NEDD9,2430,1.803288,0.0013876495304048614,0.007753285138544009
SP140L,2431,0.261485,0.6668393885800492,0.7553704458610596
SH3GL1,2432,1.047285,0.09679436808663638,0.17800297261969789
HLX,2433,3.378323,6.675538655041435e-06,0.0001285579540987012
ZFAND6,2434,0.113981,0.7749241284711348,0.8504696259266797
HK1,2435,1.028823,0.09607371733865241,0.17711956263962322
USP4,2436,0.109771,0.8317648432207981,0.8981911409939127
ALG10,2437,0.902085,0.14896304640663055,0.24665666307421655
GMPR2,2438,0.441963,0.37473760403497236,0.476457278934688
PCGF3,2439,0.2916,0.5813329538036316,0.6772420627334484
THY1,2440,3.263948,6.809568049467667e-05,0.0007804264115332315
FMNL2,2441,1.1538,0.025195919973644232,0.06611412085785363
ZC3H7A,2442,0.541493,0.019441335340921077,0.05446063379466367
MMUT,2443,0.42812,0.28784722289718856,0.40307613464336567
ALDH3A2,2444,0.0393,0.9552135859523999,0.998072811288689
MXRA7,2445,4.277345,2.699326696347274e-06,6.36879464008834e-05
F3,2446,1.968949,0.002344954463650394,0.011587145193974519
APOL2,2447,-0.115351,0.8567546128216631,0.9194815398594315
RASSF5,2448,0.94819,0.0841033015453966,0.1614773553986803
GOLGA3,2449,1.084135,0.010711210686200382,0.03531150631339252
DGAT1,2450,-0.328381,0.5197119229803471,0.6194473104625698
ADIRF,2451,1.638131,0.010384811852469105,0.034576842708381586
ZDHHC16,2452,2.182595,0.002362353988395045,0.011652662975806404
DHRS9,2453,-1.692084,0.0829897345476949,0.16005685367832964
PCSK6,2454,0.075234,0.8920458048907951,0.9490024707305487
PLEK,2455,-0.045745,0.9570415343682649,0.9996116672987586
WDR36,2456,1.091292,0.03985093647795899,0.09281277923540253
TALDO1,2457,0.036443,0.9424743797737922,0.987339635662683
LDLRAP1,2458,0.892955,0.12912679953590944,0.2208746894810089
PISD,2459,0.568189,0.2792803365666463,0.3934850826503253
CNOT3,2460,0.839816,0.030361755468985143,0.07566817767166051
GNL3,2461,1.566582,0.004646567229117851,0.019200571481832893
UXS1,2462,1.471937,0.006273418726236536,0.024049936237708895
ODC1,2463,0.042152,0.9382682710144769,0.9843707162886918
SLC26A6,2464,0.317374,0.5983565060134498,0.6928610497553973
DNAJB12,2465,0.856616,0.0002792093948007603,0.002273018300400735
TMEM14A,2466,0.730112,0.19368059104833182,0.29712671891007514
MCM3,2467,1.145472,0.030328414895258816,0.07559464851359994
LIX1L,2468,2.846431,0.00014419560227987843,0.0013750230205788409
MAK16,2469,1.054304,0.0368403007819247,0.08744467056683114
VWF,2470,5.571947,2.6945750002342424e-07,1.081091397520912e-05
RBBP6,2471,0.525745,0.0280932762234528,0.0714057069898392
UBE2H,2472,0.607176,0.15264139006769625,0.2514370334502742
LIPH,2473,-1.099011,0.13266136218068547,0.2255598080885203
PRNP,2474,2.349463,9.642851650484267e-05,0.0010131937086196828
CDKN1B,2475,1.369382,0.05237893823953825,0.11334770016005527
NMD3,2476,0.511566,0.33939636527757067,0.43969538977664363
RPL36,2477,0.872824,0.04899001535669027,0.10783660969737795
WASHC2A,2478,1.536533,0.006547912993474477,0.024760160054595134
CD52,2479,0.947927,0.21139230324326347,0.3176321638175396
NLRC5,2480,-0.09844,0.8541892490988073,0.9171483383266228
ARFGEF2,2481,1.14497,0.022182905546473706,0.06032929626878499
MRPL23,2482,0.503583,0.015436760559129082,0.04596729440377903
KRT5,2483,0.611894,0.6062507029625958,0.7003075402560012
BBC3,2484,-0.531367,0.28070642564969717,0.3950638616934182
PANK3,2485,-0.270848,0.4898895553958751,0.5907280040919412
WDFY3,2486,0.652637,0.01709041003430461,0.04944898929150172
NSMCE4A,2487,0.935741,0.014750547135572884,0.04447513454513642
ZNF587B,2488,0.385435,0.5440732984406942,0.6425361498969019
BCAS1,2489,-1.432363,0.042976790249113106,0.09808685642930691
BTBD3,2490,0.432602,0.40778565803019795,0.5091764006117968
EPHB6,2491,0.7886,0.3057516560972861,0.4226807441156301
ZNF24,2492,0.716464,0.3045679349406781,0.4213097097504774
SERPINB5,2493,-0.779374,0.38085906121933955,0.4824487553437854
DDX41,2494,0.378799,0.5220909436749092,0.6217562522722231
VDAC3,2495,0.972432,0.0832850475613211,0.16031252779732166
ARID4B,2496,0.061761,0.9046814368638911,0.9583873198717814
KPNB1,2497,0.936654,0.01582865787011181,0.046812513193215756
G3BP1,2498,0.225642,0.5610222410325323,0.658347575305786
KLHL23,2499,0.181339,0.7718589308066557,0.8477667835101702
PSMB1,2500,0.718068,0.0830365151975254,0.16006022731444136
VPS16,2501,1.091536,0.07765140384039632,0.15250825511510796
YWHAH,2502,0.806227,0.2230362864916135,0.3309760379761432
DGKZ,2503,0.098641,0.8520498973378705,0.9157293670532642
ADARB1,2504,2.784509,0.000860389721636659,0.005372595215836393
HNRNPA3,2505,1.157311,0.062034156265889394,0.12876777079278126
MAL2,2506,-0.80419,0.14081126480263745,0.2361558464183843
ARHGEF28,2507,0.73336,0.19113890410073445,0.2943066341652817
IRGQ,2508,-0.123036,0.8338021780557654,0.8997993377452144
RASSF1,2509,1.594719,0.010005305951223393,0.03368903307896976
BICRAL,2510,1.025371,0.08453793703030713,0.1620749218989958
UHMK1,2511,0.118638,0.7405096350541266,0.8214126530978395
WASL,2512,0.586057,0.333357938473414,0.43321139484595844
MAT2B,2513,0.507727,0.23229585068122738,0.34114502827214765
PYCARD,2514,-0.107874,0.8287736412152598,0.8957957703177611
PTPN3,2515,-0.026509,0.9629150416940864,1.0
ITPA,2516,0.564735,0.24537960933827557,0.3554053582982919
EDN1,2517,-1.840795,0.0008389474177976268,0.005267081924165407
AMD1,2518,-0.137024,0.8121964417653634,0.8827696181848961
COMMD3,2519,1.177562,0.06818790347816148,0.13813742875900986
TMEM120A,2520,0.478573,0.42367688093100997,0.5251578099422315
SWAP70,2521,0.977548,0.013744456384913634,0.04231591424272285
ELL,2522,0.752178,0.10538835032385548,0.18952586852855105
ATN1,2523,1.220477,0.008326029869985938,0.029429002296350405
MYLK,2524,4.905266,2.7977344595646327e-06,6.546100544879196e-05
SOAT1,2525,1.798509,0.0028458998921759696,0.013327091460841165
RAB27B,2526,-1.066035,0.0445723500441754,0.10067453106597031
ATAD1,2527,1.526781,0.0024731132021405967,0.012051150926384343
PCCB,2528,0.965718,0.0075482276681148085,0.027468469933896872
EFR3A,2529,0.974884,0.15365800519044814,0.2527102729991668
DNAJC10,2530,1.414941,0.027567791856255384,0.0704701008641608
GIMAP5,2531,1.478731,0.04457560197393325,0.10067453106597031
NDUFA7,2532,0.129593,0.7342196652652753,0.8160576382972856
TRIM24,2533,0.448032,0.4962053383052234,0.596663901974561
BRD3,2534,1.641691,0.006634051570707929,0.02497562583499272
TIMM10B,2535,1.519792,0.003649166331791179,0.016083272014008505
MAP2K3,2536,-0.284176,0.243527944127246,0.35329484736751643
CAMKK2,2537,0.859165,0.023480289564245936,0.06277448564326356
PSMB9,2538,0.492339,0.390570799122837,0.49236212653692163
GSS,2539,1.019469,0.040242019573479205,0.09346946800484718
THOC6,2540,0.774409,0.0035308830654375116,0.01573443276909849
CCN1,2541,5.399933,1.3749120878516686e-07,6.403579915547453e-06
YBX1,2542,-0.377202,0.3352113459241619,0.43524673604771064
TRIM58,2543,-5.839408,6.871371030387015e-08,3.678610887762353e-06
EP300,2544,0.345441,0.5663832769230612,0.663316902785711
PWP1,2545,1.162861,0.0061300460711626,0.023610564545058534
CEP170B,2546,-0.349943,0.5172835865790892,0.6171877385655667
RABGAP1,2547,0.895547,0.0008564671448000362,0.005358291273326615
SH3PXD2B,2548,3.527915,1.634723881246206e-05,0.0002562107811012848
DDX49,2549,0.883277,0.007397572415262496,0.027072948872481066
RLIM,2550,1.318187,0.049201127708184966,0.10810968291088022
DDX1,2551,1.029439,0.17481053688173928,0.2749654600484747
PRR15,2552,-1.70155,0.0017213744860981354,0.009127021494086356
KANK2,2553,2.472556,1.0181120078846907e-05,0.00017845039739623034
CHCHD5,2554,1.118634,0.05540299261557642,0.11829352525408812
PSMD14,2555,1.061443,0.08914744306834183,0.16803423037594742
FOXA3,2556,-0.468411,0.5112753933626293,0.6111665872603095
EIF4H,2557,0.676215,0.1779176576940755,0.2786513851841149
ITFG2,2558,0.74366,0.1604451384918511,0.2612642394363164
ZDHHC2,2559,0.228813,0.724776678561979,0.8074431884386761
OBSL1,2560,0.940218,0.12560767505695597,0.2163298195906189
UQCR10,2561,0.778843,0.13836831324699178,0.23283175087794541
C2CD5,2562,1.387794,0.012096211185227013,0.03857980517405818
PSMD1,2563,0.373856,0.4644641460821063,0.5655382040768588
GTF2H2C,2564,0.998991,0.05074951922360537,0.11067260108747502
TAF10,2565,0.594319,0.002197318689918103,0.011012306158757706
TMEM30B,2566,-0.037096,0.9379776197329599,0.9843707162886918
NRIP1,2567,0.845581,0.04653034470235454,0.10402443687279296
FUT5,2568,-1.068715,0.0718252477598541,0.1436577874230341
CCDC92,2569,2.469142,0.0003960833502006268,0.0030000915349106295
ZFYVE16,2570,0.146517,0.714861493606032,0.798383576277349
AFG3L2,2571,0.663081,0.3556183254722085,0.45641932443830485
PHF21A,2572,0.751238,0.21570852376855262,0.3225620729442216
PSMC3,2573,0.868684,0.11350296491935916,0.20019587348489767
PSMA3,2574,0.462278,0.5724117320031806,0.668588577233335
COX7A2L,2575,1.025068,0.04917838257328099,0.10809587359993404
DMXL1,2576,1.623591,0.03704637738464524,0.08782701212351655
RHOU,2577,0.914796,0.14006485606243887,0.23520437515224243
CHD1,2578,1.279402,0.005009581047839922,0.020303179638653426
IRF2,2579,0.220914,0.32614452173051045,0.42652477461699245
GMIP,2580,0.701605,0.27532340711350345,0.3891052353921185
DSG2,2581,0.44906,0.5758990293538786,0.6719049376584604
MAPK8IP3,2582,0.459953,0.4695412425826707,0.5704860943645511
PABPC1L,2583,-0.118159,0.8235255615882082,0.8914172778566293
ZMAT2,2584,0.364384,0.33079794033600873,0.4306067129436751
KPNA6,2585,0.766584,0.04028520741086683,0.0935256741929634
ATAT1,2586,-0.595306,0.2392123488978562,0.34890002799824904
APBB2,2587,2.650186,8.844710319354192e-07,2.6782598325998737e-05
C15ORF48,2588,-1.288873,0.08017298378332,0.15618391708841958
THOC1,2589,0.621596,0.07401219448538571,0.14675062837727293
AHSA1,2590,0.731979,0.18867317887021362,0.291419074631288
MYC,2591,0.964711,0.15150733886903336,0.24998710913390504
GNB2,2592,0.127816,0.8082092689247973,0.879746439421373
CCSER2,2593,1.481747,0.0036018392481092726,0.015941855265916443
RPL6,2594,1.498044,0.013309441309741892,0.04130581336534736
TBC1D5,2595,0.867446,0.0007531715476239007,0.004844346281338057
SETD6,2596,0.171539,0.4243311806376321,0.5258695722301057
TCF7L2,2597,-0.129797,0.802885744032842,0.874918526643676
BROX,2598,-0.743711,0.13511824723647767,0.22869111587679095
RAB3GAP1,2599,1.274971,0.01382315191099722,0.04249842631063611
ECHDC2,2600,1.988921,0.008876264718352159,0.030826381157695953
PURB,2601,0.152076,0.6901996964703965,0.7764109080205224
DIDO1,2602,0.999313,0.06967365266789191,0.14046670397156555
OAZ1,2603,0.884158,0.08915922866142482,0.16804036772780356
LACTB,2604,0.951466,0.1569259387607459,0.25688391520776527
UCHL3,2605,0.871536,0.2635374552208791,0.3759831562970917
FGF7,2606,6.176759,1.588867501399105e-09,1.9963018397275516e-07
EIF2S1,2607,1.091113,0.009751977286364219,0.03307915022704226
ABLIM1,2608,-0.179094,0.6796610979702614,0.7668520297298047
GSK3B,2609,1.431958,0.011168087282535941,0.03637336544110441
OAS1,2610,-0.824539,0.11658823469597825,0.2044601043034954
OSMR,2611,2.031197,0.001129116878813811,0.006610618612038898
ACTL6A,2612,-0.675682,0.4037027375052634,0.5052631746135058
MOGS,2613,0.769743,0.06498214253236968,0.13352244368275085
BOD1L1,2614,0.964159,0.061647931445527875,0.12826337495071757
POLG,2615,0.812132,0.027406995540107348,0.07019568631508774
MAP7,2616,-0.075144,0.8680219101122101,0.9288918876219799
SLC46A3,2617,2.348686,0.0014152245957908276,0.007878310189792341
DNM1L,2618,0.43119,0.2624828187509704,0.3748369938888886
PHACTR2,2619,2.141115,0.004135396751835312,0.017603031340059694
SRF,2620,1.004556,0.04987611319039678,0.10926379472523151
MIDN,2621,0.207432,0.578446226263539,0.6744374210580566
QARS,2622,1.236119,0.061133059654942576,0.12750184292420322
ANXA7,2623,1.497034,0.0008854976521319412,0.005494547793590984
GNB1,2624,1.788936,0.01782990828660103,0.05110529735412834
KMT2B,2625,0.390733,0.4832269045870381,0.5841240181169001
BRD1,2626,0.441481,0.21392373912110293,0.32054392945123583
XPO1,2627,0.585598,0.4021999143825836,0.503766324194245
ABCA7,2628,0.141188,0.7971621619902006,0.8698467591024347
CCT8,2629,0.146088,0.80358919224269,0.8755398007064061
SEC22C,2630,2.272362,5.1350204074930147e-05,0.0006256341190353734
RFX5,2631,0.528496,0.3904092072550025,0.4922214125259698
PHOSPHO2,2632,0.608774,0.29953611851025747,0.41578350717131796
PRMT1,2633,1.319362,0.031334108906742895,0.07742547091079165
RNASE4,2634,1.48779,0.021235168774502374,0.05833660786478808
MRPL49,2635,1.430366,0.009366204383145376,0.03210781147596086
PLPP2,2636,0.644246,0.29999079005811186,0.41626416079270756
HNRNPK,2637,0.983645,0.015919933553982638,0.04698705781977708
BCR,2638,-0.016664,0.9698695520232548,1.0
BAIAP2,2639,1.736741,0.005530661465285325,0.02185617814054587
HDAC1,2640,-0.16831,0.7895087812037715,0.8634937266693778
ZNF264,2641,1.362945,0.03168121400718703,0.07803845925926378
BTBD1,2642,1.684194,0.001460590636844192,0.008071886251012343
THOC3,2643,0.68875,0.10882509254486537,0.19402381431913057
RUSC1,2644,1.056431,0.02759307615233031,0.07052558293682659
PAF1,2645,0.63949,0.0036298512189372636,0.016026510782350664
PGM3,2646,1.958844,0.0014199572426346172,0.007897960936517389
CLASP1,2647,1.356496,0.009235642004755688,0.031732016591505374
AURKAIP1,2648,1.208578,0.017162536283987055,0.0496212397022056
ZNF703,2649,2.298595,0.005041316009018024,0.0204024171515333
ARPC5,2650,-0.202506,0.44727974315084973,0.5484445272804438
ZNHIT6,2651,1.217096,0.026877706672576326,0.06926487640848225
SCRN2,2652,1.420921,0.010370655203378648,0.034552479848677896
MLLT3,2653,0.876197,0.05672395030613234,0.12047455359990938
FKBP2,2654,0.413761,0.42949339811679854,0.5307313200965343
DPP8,2655,0.704897,0.004138847167346802,0.017607304695292453
CD74,2656,1.840534,0.0005686060453017494,0.003938856434068131
KHSRP,2657,1.003316,0.10669606007033967,0.19128392751349185
RNF31,2658,0.799778,0.12088927552218855,0.2099655838016959
MLXIP,2659,1.058596,0.07571532990964179,0.1494657028607067
AGFG2,2660,-0.72554,0.0690102375717359,0.13945745106172622
